èirigh	eː ɾʲ ɪ
èist	eː ʃ tʲ
èisteachd	eː ʃ tʲ ə x k
èistibh	eː ʃ tʲ ɪ v
ìmpireachd	iː m p i ɾʲ ɛ x k
ìne	f i ɡ ə n
ìobairt	i ə p ə rˠ ʃ tʲ
ìoc	i ə x k
ìocshlaint	i ə x k l̪ˠ a ɲ tʲ
ìomhaigh	ĩ ã v a j
ìosal	i ə s̪ ə l̪ˠ
ìota	i ə h t̪ˠ ə
ìseal	iː ʃ a l̪ˠ
òg	ɔː k
òganach	ɔː k a n ə x
òige	ɔː kʲ ə
òigh	ɔː j
òigridh	ɔː kʲ ɾ ə
òinseach	ɔ̃ː ʃ ə x
òir	ɔː ɾʲ
òirleach	ɔː rˠ l ə x
òmhainn	ɔ v ə n
òr	ɔː ɾ
òrain	ɔː ɾ ɛ ɲ
òran	oː ɾ a n
òrd	ɔː ɾ ʃ t̪
òrdag	ɔː rˠ s̪ t̪ a k
òrdan	ɔː r̪ˠ t̪ a n
òrdugh	ɔː rˠ s̪ t̪ ə ɣ
ùidh	uː j
ùine	uː ɲ ə
ùir	uː ɾʲ
ùire	uː ɾʲ ə
ùpraid	uː h p ə ɾ a tʲ
ùra	uː ɾˠ ə
ùraisg	uː ɾ ɪ ʃ kʲ
ùrlar	uː rˠ l̪ˠ ə ɾ
ùrnaigh	uː rˠ n̪ˠ ɪ
